,mean_fit_time,mean_score_time,mean_test_accuracy,mean_test_au_prc_macro,mean_test_au_prc_micro,mean_test_f1_macro,mean_test_f1_micro,mean_test_precision_macro,mean_test_precision_micro,param_classify,param_classify__hidden_layer_sizes,param_classify__learning_rate,param_classify__max_iter,param_classify__momentum,param_reduce_dim,param_reduce_dim__k,params,rank_test_accuracy,rank_test_au_prc_macro,rank_test_au_prc_micro,rank_test_f1_macro,rank_test_f1_micro,rank_test_precision_macro,rank_test_precision_micro,split0_test_accuracy,split0_test_au_prc_macro,split0_test_au_prc_micro,split0_test_f1_macro,split0_test_f1_micro,split0_test_precision_macro,split0_test_precision_micro,split1_test_accuracy,split1_test_au_prc_macro,split1_test_au_prc_micro,split1_test_f1_macro,split1_test_f1_micro,split1_test_precision_macro,split1_test_precision_micro,split2_test_accuracy,split2_test_au_prc_macro,split2_test_au_prc_micro,split2_test_f1_macro,split2_test_f1_micro,split2_test_precision_macro,split2_test_precision_micro,split3_test_accuracy,split3_test_au_prc_macro,split3_test_au_prc_micro,split3_test_f1_macro,split3_test_f1_micro,split3_test_precision_macro,split3_test_precision_micro,split4_test_accuracy,split4_test_au_prc_macro,split4_test_au_prc_micro,split4_test_f1_macro,split4_test_f1_micro,split4_test_precision_macro,split4_test_precision_micro,std_fit_time,std_score_time,std_test_accuracy,std_test_au_prc_macro,std_test_au_prc_micro,std_test_f1_macro,std_test_f1_micro,std_test_precision_macro,std_test_precision_micro
8,0.08154158592224121,0.010706806182861328,0.3805970149253731,0.4933691504881607,0.4933691504881607,0.21739002950592065,0.3805970149253731,0.18038431033239602,0.3805970149253731,"MLPClassifier(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=(3,), learning_rate='constant',
       learning_rate_init=0.001, max_iter=100000, momentum=0.2,
       nesterovs_momentum=True, power_t=0.5, random_state=None,
       shuffle=True, solver='adam', tol=0.0001, validation_fraction=0.1,
       verbose=False, warm_start=False)","(2,)",constant,100000,0.4,"SelectKBest(k=10, score_func=<function f_classif at 0x118c10510>)",5,"{'reduce_dim': SelectKBest(k=10, score_func=<function f_classif at 0x118c10510>), 'classify__max_iter': 100000, 'reduce_dim__k': 5, 'classify': MLPClassifier(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=(3,), learning_rate='constant',
       learning_rate_init=0.001, max_iter=100000, momentum=0.2,
       nesterovs_momentum=True, power_t=0.5, random_state=None,
       shuffle=True, solver='adam', tol=0.0001, validation_fraction=0.1,
       verbose=False, warm_start=False), 'classify__hidden_layer_sizes': (2,), 'classify__learning_rate': 'constant', 'classify__momentum': 0.4}",10,47,47,18,10,21,10,0.4827586206896552,0.4693609022556391,0.4693609022556391,0.37789661319073087,0.4827586206896552,0.40821256038647347,0.4827586206896552,0.37037037037037035,0.5,0.5,0.1801801801801802,0.37037037037037035,0.12345679012345678,0.37037037037037035,0.38461538461538464,0.5,0.5,0.1851851851851852,0.38461538461538464,0.12820512820512822,0.38461538461538464,0.38461538461538464,0.5,0.5,0.1851851851851852,0.38461538461538464,0.12820512820512822,0.38461538461538464,0.2692307692307692,0.5,0.5,0.1414141414141414,0.2692307692307692,0.08974358974358974,0.2692307692307692,0.10015908680989302,0.0008651121167692658,0.06850208130011226,0.012617253309367006,0.012617253309367006,0.08588888324240063,0.06850208130011226,0.12056934635613549,0.06850208130011226
22,0.0404170036315918,0.012021970748901368,0.35074626865671643,0.49211556840594317,0.49211556840594317,0.1897528434056321,0.35074626865671643,0.15898767034393252,0.35074626865671643,"MLPClassifier(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=(3,), learning_rate='constant',
       learning_rate_init=0.001, max_iter=100000, momentum=0.2,
       nesterovs_momentum=True, power_t=0.5, random_state=None,
       shuffle=True, solver='adam', tol=0.0001, validation_fraction=0.1,
       verbose=False, warm_start=False)","(3,)",constant,100000,0.2,"SelectKBest(k=10, score_func=<function f_classif at 0x118c10510>)",5,"{'reduce_dim': SelectKBest(k=10, score_func=<function f_classif at 0x118c10510>), 'classify__max_iter': 100000, 'reduce_dim__k': 5, 'classify': MLPClassifier(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=(3,), learning_rate='constant',
       learning_rate_init=0.001, max_iter=100000, momentum=0.2,
       nesterovs_momentum=True, power_t=0.5, random_state=None,
       shuffle=True, solver='adam', tol=0.0001, validation_fraction=0.1,
       verbose=False, warm_start=False), 'classify__hidden_layer_sizes': (3,), 'classify__learning_rate': 'constant', 'classify__momentum': 0.2}",28,48,48,35,28,31,28,0.3103448275862069,0.49749373433583965,0.49749373433583965,0.15789473684210523,0.3103448275862069,0.1111111111111111,0.3103448275862069,0.37037037037037035,0.5,0.5,0.1801801801801802,0.37037037037037035,0.12345679012345678,0.37037037037037035,0.34615384615384615,0.46216030271757824,0.46216030271757824,0.2581196581196581,0.34615384615384615,0.32367149758454106,0.34615384615384615,0.38461538461538464,0.5,0.5,0.1851851851851852,0.38461538461538464,0.12820512820512822,0.38461538461538464,0.34615384615384615,0.5,0.5,0.1714285714285714,0.34615384615384615,0.11538461538461538,0.34615384615384615,0.06159692535477083,0.000735587234572755,0.025721760640072,0.014731441287269735,0.014731441287269735,0.03484557159750672,0.025721760640072,0.08102732018556635,0.025721760640072
36,0.17258076667785643,0.011799240112304687,0.3656716417910448,0.49205725757179014,0.49205725757179014,0.17828054129634466,0.3656716417910448,0.12268656716417908,0.3656716417910448,"MLPClassifier(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=(3,), learning_rate='constant',
       learning_rate_init=0.001, max_iter=100000, momentum=0.2,
       nesterovs_momentum=True, power_t=0.5, random_state=None,
       shuffle=True, solver='adam', tol=0.0001, validation_fraction=0.1,
       verbose=False, warm_start=False)","(3,)",constant,100000,0.1,"SelectKBest(k=10, score_func=<function f_classif at 0x118c10510>)",10,"{'reduce_dim': SelectKBest(k=10, score_func=<function f_classif at 0x118c10510>), 'classify__max_iter': 100000, 'reduce_dim__k': 10, 'classify': MLPClassifier(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=(3,), learning_rate='constant',
       learning_rate_init=0.001, max_iter=100000, momentum=0.2,
       nesterovs_momentum=True, power_t=0.5, random_state=None,
       shuffle=True, solver='adam', tol=0.0001, validation_fraction=0.1,
       verbose=False, warm_start=False), 'classify__hidden_layer_sizes': (3,), 'classify__learning_rate': 'constant', 'classify__momentum': 0.1}",17,49,49,43,17,45,17,0.3793103448275862,0.5,0.5,0.18333333333333332,0.3793103448275862,0.1264367816091954,0.3793103448275862,0.37037037037037035,0.5,0.5,0.1801801801801802,0.37037037037037035,0.12345679012345678,0.37037037037037035,0.38461538461538464,0.5,0.5,0.1851851851851852,0.38461538461538464,0.12820512820512822,0.38461538461538464,0.3076923076923077,0.4590643274853801,0.4590643274853801,0.1568627450980392,0.3076923076923077,0.10666666666666667,0.3076923076923077,0.38461538461538464,0.5,0.5,0.1851851851851852,0.38461538461538464,0.12820512820512822,0.38461538461538464,0.1877026407710918,0.0010551869839435075,0.028917433012469913,0.016188092711258165,0.016188092711258165,0.010665766441293374,0.028917433012469913,0.008048397938237493,0.028917433012469913
46,0.10297322273254395,0.013654851913452148,0.373134328358209,0.491030583482411,0.491030583482411,0.20762728225414792,0.373134328358209,0.192920015308075,0.373134328358209,"MLPClassifier(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=(3,), learning_rate='constant',
       learning_rate_init=0.001, max_iter=100000, momentum=0.2,
       nesterovs_momentum=True, power_t=0.5, random_state=None,
       shuffle=True, solver='adam', tol=0.0001, validation_fraction=0.1,
       verbose=False, warm_start=False)","(3,)",constant,100000,0.9,"SelectKBest(k=10, score_func=<function f_classif at 0x118c10510>)",10,"{'reduce_dim': SelectKBest(k=10, score_func=<function f_classif at 0x118c10510>), 'classify__max_iter': 100000, 'reduce_dim__k': 10, 'classify': MLPClassifier(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=(3,), learning_rate='constant',
       learning_rate_init=0.001, max_iter=100000, momentum=0.2,
       nesterovs_momentum=True, power_t=0.5, random_state=None,
       shuffle=True, solver='adam', tol=0.0001, validation_fraction=0.1,
       verbose=False, warm_start=False), 'classify__hidden_layer_sizes': (3,), 'classify__learning_rate': 'constant', 'classify__momentum': 0.9}",16,50,50,24,16,14,16,0.4482758620689655,0.5037593984962406,0.5037593984962406,0.3280423280423281,0.4482758620689655,0.4615384615384615,0.4482758620689655,0.37037037037037035,0.5,0.5,0.1801801801801802,0.37037037037037035,0.12345679012345678,0.37037037037037035,0.38461538461538464,0.5,0.5,0.1851851851851852,0.38461538461538464,0.12820512820512822,0.38461538461538464,0.38461538461538464,0.44957983193277307,0.44957983193277307,0.1904761904761905,0.38461538461538464,0.13333333333333333,0.38461538461538464,0.2692307692307692,0.5,0.5,0.1414141414141414,0.2692307692307692,0.08974358974358974,0.2692307692307692,0.17206668097103683,0.0030911633553879717,0.058046338258074315,0.02039288145909347,0.02039288145909347,0.06553828016533493,0.058046338258074315,0.14196862320339693,0.058046338258074315
57,0.2197038173675537,0.012636756896972657,0.31343283582089554,0.49085035166200547,0.49085035166200547,0.16938765013391882,0.31343283582089554,0.1253731343283582,0.31343283582089554,"MLPClassifier(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=(3,), learning_rate='constant',
       learning_rate_init=0.001, max_iter=100000, momentum=0.2,
       nesterovs_momentum=True, power_t=0.5, random_state=None,
       shuffle=True, solver='adam', tol=0.0001, validation_fraction=0.1,
       verbose=False, warm_start=False)","(6,)",constant,100000,0.4,"SelectKBest(k=5, score_func=<function mutual_info_classif at 0x118d43158>)",10,"{'reduce_dim': SelectKBest(k=5, score_func=<function mutual_info_classif at 0x118d43158>), 'classify__max_iter': 100000, 'reduce_dim__k': 10, 'classify': MLPClassifier(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=(3,), learning_rate='constant',
       learning_rate_init=0.001, max_iter=100000, momentum=0.2,
       nesterovs_momentum=True, power_t=0.5, random_state=None,
       shuffle=True, solver='adam', tol=0.0001, validation_fraction=0.1,
       verbose=False, warm_start=False), 'classify__hidden_layer_sizes': (6,), 'classify__learning_rate': 'constant', 'classify__momentum': 0.4}",50,51,51,50,50,44,50,0.3448275862068966,0.5,0.5,0.17094017094017097,0.3448275862068966,0.1149425287356322,0.3448275862068966,0.37037037037037035,0.5,0.5,0.1801801801801802,0.37037037037037035,0.12345679012345678,0.37037037037037035,0.2692307692307692,0.5,0.5,0.1414141414141414,0.2692307692307692,0.08974358974358974,0.2692307692307692,0.19230769230769232,0.4119084475895621,0.4119084475895621,0.16333333333333333,0.19230769230769232,0.16666666666666666,0.19230769230769232,0.38461538461538464,0.5409356725146199,0.5409356725146199,0.1904761904761905,0.38461538461538464,0.13333333333333333,0.38461538461538464,0.19409689911375624,0.0018466444103147918,0.07124208013604089,0.041798572645498154,0.041798572645498154,0.01640808517136322,0.07124208013604089,0.024773886909149057,0.07124208013604089
32,0.046873950958251955,0.012445831298828125,0.3208955223880597,0.49021698231531413,0.49021698231531413,0.16093613481673183,0.3208955223880597,0.10756218905472636,0.3208955223880597,"MLPClassifier(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=(3,), learning_rate='constant',
       learning_rate_init=0.001, max_iter=100000, momentum=0.2,
       nesterovs_momentum=True, power_t=0.5, random_state=None,
       shuffle=True, solver='adam', tol=0.0001, validation_fraction=0.1,
       verbose=False, warm_start=False)","(3,)",constant,100000,0.01,"SelectKBest(k=10, score_func=<function f_classif at 0x118c10510>)",10,"{'reduce_dim': SelectKBest(k=10, score_func=<function f_classif at 0x118c10510>), 'classify__max_iter': 100000, 'reduce_dim__k': 10, 'classify': MLPClassifier(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=(3,), learning_rate='constant',
       learning_rate_init=0.001, max_iter=100000, momentum=0.2,
       nesterovs_momentum=True, power_t=0.5, random_state=None,
       shuffle=True, solver='adam', tol=0.0001, validation_fraction=0.1,
       verbose=False, warm_start=False), 'classify__hidden_layer_sizes': (3,), 'classify__learning_rate': 'constant', 'classify__momentum': 0.01}",48,52,52,54,48,57,48,0.3793103448275862,0.5,0.5,0.18333333333333332,0.3793103448275862,0.1264367816091954,0.3793103448275862,0.37037037037037035,0.5,0.5,0.1801801801801802,0.37037037037037035,0.12345679012345678,0.37037037037037035,0.2692307692307692,0.5,0.5,0.1414141414141414,0.2692307692307692,0.08974358974358974,0.2692307692307692,0.23076923076923078,0.44957983193277307,0.44957983193277307,0.125,0.23076923076923078,0.08,0.23076923076923078,0.34615384615384615,0.5,0.5,0.1714285714285714,0.34615384615384615,0.11538461538461538,0.34615384615384615,0.051530232967527956,0.0021546921273071723,0.05873196253661848,0.019938755248200348,0.019938755248200348,0.023001319777486085,0.05873196253661848,0.018678353054429338,0.05873196253661848
45,0.12741942405700685,0.01291360855102539,0.35074626865671643,0.4868201974426848,0.4868201974426848,0.2123949940243725,0.35074626865671643,0.18263417759686415,0.35074626865671643,"MLPClassifier(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=(3,), learning_rate='constant',
       learning_rate_init=0.001, max_iter=100000, momentum=0.2,
       nesterovs_momentum=True, power_t=0.5, random_state=None,
       shuffle=True, solver='adam', tol=0.0001, validation_fraction=0.1,
       verbose=False, warm_start=False)","(3,)",constant,100000,0.8,"SelectKBest(k=5, score_func=<function mutual_info_classif at 0x118d43158>)",10,"{'reduce_dim': SelectKBest(k=5, score_func=<function mutual_info_classif at 0x118d43158>), 'classify__max_iter': 100000, 'reduce_dim__k': 10, 'classify': MLPClassifier(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=(3,), learning_rate='constant',
       learning_rate_init=0.001, max_iter=100000, momentum=0.2,
       nesterovs_momentum=True, power_t=0.5, random_state=None,
       shuffle=True, solver='adam', tol=0.0001, validation_fraction=0.1,
       verbose=False, warm_start=False), 'classify__hidden_layer_sizes': (3,), 'classify__learning_rate': 'constant', 'classify__momentum': 0.8}",28,53,53,23,28,19,28,0.3793103448275862,0.5,0.5,0.18333333333333332,0.3793103448275862,0.1264367816091954,0.3793103448275862,0.3333333333333333,0.5727941176470588,0.5727941176470588,0.17647058823529416,0.3333333333333333,0.125,0.3333333333333333,0.5,0.4668042655658754,0.4668042655658754,0.3922413793103449,0.5,0.41111111111111115,0.5,0.19230769230769232,0.38967516831293925,0.38967516831293925,0.14323607427055704,0.19230769230769232,0.14393939393939395,0.19230769230769232,0.34615384615384615,0.5,0.5,0.1714285714285714,0.34615384615384615,0.11538461538461538,0.34615384615384615,0.008958176799803309,0.0020530880316278408,0.0971328618924067,0.05890211010933248,0.05890211010933248,0.0892879003312253,0.0971328618924067,0.1124699331279236,0.0971328618924067
54,0.007103586196899414,0.012084770202636718,0.2835820895522388,0.48411451514358034,0.48411451514358034,0.1469906025656684,0.2835820895522388,0.09597844112769485,0.2835820895522388,"MLPClassifier(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=(3,), learning_rate='constant',
       learning_rate_init=0.001, max_iter=100000, momentum=0.2,
       nesterovs_momentum=True, power_t=0.5, random_state=None,
       shuffle=True, solver='adam', tol=0.0001, validation_fraction=0.1,
       verbose=False, warm_start=False)","(6,)",constant,100000,0.2,"SelectKBest(k=10, score_func=<function f_classif at 0x118c10510>)",10,"{'reduce_dim': SelectKBest(k=10, score_func=<function f_classif at 0x118c10510>), 'classify__max_iter': 100000, 'reduce_dim__k': 10, 'classify': MLPClassifier(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=(3,), learning_rate='constant',
       learning_rate_init=0.001, max_iter=100000, momentum=0.2,
       nesterovs_momentum=True, power_t=0.5, random_state=None,
       shuffle=True, solver='adam', tol=0.0001, validation_fraction=0.1,
       verbose=False, warm_start=False), 'classify__hidden_layer_sizes': (6,), 'classify__learning_rate': 'constant', 'classify__momentum': 0.2}",61,54,54,62,61,63,61,0.27586206896551724,0.5,0.5,0.14414414414414414,0.27586206896551724,0.09195402298850575,0.27586206896551724,0.25925925925925924,0.5,0.5,0.1372549019607843,0.25925925925925924,0.08641975308641975,0.25925925925925924,0.34615384615384615,0.5,0.5,0.1714285714285714,0.34615384615384615,0.11538461538461538,0.34615384615384615,0.2692307692307692,0.5,0.5,0.1414141414141414,0.2692307692307692,0.08974358974358974,0.2692307692307692,0.2692307692307692,0.41812865497076024,0.41812865497076024,0.1414141414141414,0.2692307692307692,0.09722222222222222,0.2692307692307692,0.0027351328709753577,0.0014276162205849729,0.03117204882789751,0.03237618542251633,0.03237618542251633,0.012198221057136827,0.03117204882789751,0.010140487522822608,0.03117204882789751
3,0.18826756477355958,0.016960287094116212,0.3358208955223881,0.4816544580649751,0.4816544580649751,0.17894728342489538,0.3358208955223881,0.12686567164179105,0.3358208955223881,"MLPClassifier(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=(3,), learning_rate='constant',
       learning_rate_init=0.001, max_iter=100000, momentum=0.2,
       nesterovs_momentum=True, power_t=0.5, random_state=None,
       shuffle=True, solver='adam', tol=0.0001, validation_fraction=0.1,
       verbose=False, warm_start=False)","(2,)",constant,100000,0.05,"SelectKBest(k=5, score_func=<function mutual_info_classif at 0x118d43158>)",5,"{'reduce_dim': SelectKBest(k=5, score_func=<function mutual_info_classif at 0x118d43158>), 'classify__max_iter': 100000, 'reduce_dim__k': 5, 'classify': MLPClassifier(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=(3,), learning_rate='constant',
       learning_rate_init=0.001, max_iter=100000, momentum=0.2,
       nesterovs_momentum=True, power_t=0.5, random_state=None,
       shuffle=True, solver='adam', tol=0.0001, validation_fraction=0.1,
       verbose=False, warm_start=False), 'classify__hidden_layer_sizes': (2,), 'classify__learning_rate': 'constant', 'classify__momentum': 0.05}",41,55,55,40,41,43,41,0.3448275862068966,0.5,0.5,0.17094017094017097,0.3448275862068966,0.1149425287356322,0.3448275862068966,0.37037037037037035,0.5,0.5,0.1801801801801802,0.37037037037037035,0.12345679012345678,0.37037037037037035,0.34615384615384615,0.5,0.5,0.1714285714285714,0.34615384615384615,0.11538461538461538,0.34615384615384615,0.38461538461538464,0.5,0.5,0.1851851851851852,0.38461538461538464,0.12820512820512822,0.38461538461538464,0.23076923076923078,0.40544989925794883,0.40544989925794883,0.1878787878787879,0.23076923076923078,0.15384615384615385,0.23076923076923078,0.03831510610969948,0.006369531435646684,0.05368461753466887,0.03739002446153745,0.03739002446153745,0.006941069810805382,0.05368461753466887,0.014151859530629167,0.05368461753466887
43,0.2180471420288086,0.011574459075927735,0.31343283582089554,0.48006391775091817,0.48006391775091817,0.18387122228210903,0.31343283582089554,0.191803801505294,0.31343283582089554,"MLPClassifier(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=(3,), learning_rate='constant',
       learning_rate_init=0.001, max_iter=100000, momentum=0.2,
       nesterovs_momentum=True, power_t=0.5, random_state=None,
       shuffle=True, solver='adam', tol=0.0001, validation_fraction=0.1,
       verbose=False, warm_start=False)","(3,)",constant,100000,0.6,"SelectKBest(k=5, score_func=<function mutual_info_classif at 0x118d43158>)",10,"{'reduce_dim': SelectKBest(k=5, score_func=<function mutual_info_classif at 0x118d43158>), 'classify__max_iter': 100000, 'reduce_dim__k': 10, 'classify': MLPClassifier(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=(3,), learning_rate='constant',
       learning_rate_init=0.001, max_iter=100000, momentum=0.2,
       nesterovs_momentum=True, power_t=0.5, random_state=None,
       shuffle=True, solver='adam', tol=0.0001, validation_fraction=0.1,
       verbose=False, warm_start=False), 'classify__hidden_layer_sizes': (3,), 'classify__learning_rate': 'constant', 'classify__momentum': 0.6}",50,56,56,37,50,15,50,0.3448275862068966,0.45308583959899745,0.45308583959899745,0.22276822276822275,0.3448275862068966,0.2264957264957265,0.3448275862068966,0.25925925925925924,0.5,0.5,0.1372549019607843,0.25925925925925924,0.08641975308641975,0.25925925925925924,0.2692307692307692,0.5,0.5,0.1414141414141414,0.2692307692307692,0.08974358974358974,0.2692307692307692,0.4230769230769231,0.44957983193277307,0.44957983193277307,0.27380952380952384,0.4230769230769231,0.4666666666666666,0.4230769230769231,0.2692307692307692,0.5,0.5,0.1414141414141414,0.2692307692307692,0.08974358974358974,0.2692307692307692,0.10348172542119223,0.0004680669686474039,0.062413432315935866,0.02391937540907301,0.02391937540907301,0.05508448475597937,0.062413432315935866,0.1455995139156737,0.062413432315935866
6,0.011533832550048828,0.023670434951782227,0.35074626865671643,0.4795328972123021,0.4795328972123021,0.19011926422855646,0.35074626865671643,0.14195688225538972,0.35074626865671643,"MLPClassifier(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=(3,), learning_rate='constant',
       learning_rate_init=0.001, max_iter=100000, momentum=0.2,
       nesterovs_momentum=True, power_t=0.5, random_state=None,
       shuffle=True, solver='adam', tol=0.0001, validation_fraction=0.1,
       verbose=False, warm_start=False)","(2,)",constant,100000,0.2,"SelectKBest(k=10, score_func=<function f_classif at 0x118c10510>)",5,"{'reduce_dim': SelectKBest(k=10, score_func=<function f_classif at 0x118c10510>), 'classify__max_iter': 100000, 'reduce_dim__k': 5, 'classify': MLPClassifier(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=(3,), learning_rate='constant',
       learning_rate_init=0.001, max_iter=100000, momentum=0.2,
       nesterovs_momentum=True, power_t=0.5, random_state=None,
       shuffle=True, solver='adam', tol=0.0001, validation_fraction=0.1,
       verbose=False, warm_start=False), 'classify__hidden_layer_sizes': (2,), 'classify__learning_rate': 'constant', 'classify__momentum': 0.2}",28,57,57,34,28,38,28,0.3793103448275862,0.5,0.5,0.18333333333333332,0.3793103448275862,0.1264367816091954,0.3793103448275862,0.37037037037037035,0.5,0.5,0.1801801801801802,0.37037037037037035,0.12345679012345678,0.37037037037037035,0.2692307692307692,0.5,0.5,0.1414141414141414,0.2692307692307692,0.08974358974358974,0.2692307692307692,0.34615384615384615,0.394515701017249,0.394515701017249,0.26164874551971323,0.34615384615384615,0.24444444444444446,0.34615384615384615,0.38461538461538464,0.5,0.5,0.1851851851851852,0.38461538461538464,0.12820512820512822,0.38461538461538464,0.0031840469115112903,0.0071906974018377074,0.042072850473673026,0.04171397479557702,0.04171397479557702,0.038569635003228825,0.042072850473673026,0.05219947315895893,0.042072850473673026
50,0.006220197677612305,0.013001394271850587,0.30597014925373134,0.47863182979397567,0.47863182979397567,0.1726259351149606,0.30597014925373134,0.12898211154299136,0.30597014925373134,"MLPClassifier(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=(3,), learning_rate='constant',
       learning_rate_init=0.001, max_iter=100000, momentum=0.2,
       nesterovs_momentum=True, power_t=0.5, random_state=None,
       shuffle=True, solver='adam', tol=0.0001, validation_fraction=0.1,
       verbose=False, warm_start=False)","(6,)",constant,100000,0.05,"SelectKBest(k=10, score_func=<function f_classif at 0x118c10510>)",10,"{'reduce_dim': SelectKBest(k=10, score_func=<function f_classif at 0x118c10510>), 'classify__max_iter': 100000, 'reduce_dim__k': 10, 'classify': MLPClassifier(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=(3,), learning_rate='constant',
       learning_rate_init=0.001, max_iter=100000, momentum=0.2,
       nesterovs_momentum=True, power_t=0.5, random_state=None,
       shuffle=True, solver='adam', tol=0.0001, validation_fraction=0.1,
       verbose=False, warm_start=False), 'classify__hidden_layer_sizes': (6,), 'classify__learning_rate': 'constant', 'classify__momentum': 0.05}",55,58,58,46,55,42,55,0.3793103448275862,0.5,0.5,0.18333333333333332,0.3793103448275862,0.1264367816091954,0.3793103448275862,0.37037037037037035,0.5,0.5,0.1801801801801802,0.37037037037037035,0.12345679012345678,0.37037037037037035,0.19230769230769232,0.2685144233131849,0.2685144233131849,0.15079365079365079,0.19230769230769232,0.13535353535353534,0.19230769230769232,0.2692307692307692,0.5,0.5,0.1414141414141414,0.2692307692307692,0.08974358974358974,0.2692307692307692,0.3076923076923077,0.6213573148557668,0.6213573148557668,0.2058823529411765,0.3076923076923077,0.17042606516290726,0.3076923076923077,0.0005719504109732025,0.002044792817029946,0.06905728127963685,0.11312910985798912,0.11312910985798912,0.023073983287396557,0.06905728127963685,0.02544477137147559,0.06905728127963685
