grp,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30
A,1162.66201901158,1124.878951393,296.457819499244,82.5830266278098,67.3711332370287,66.4440021616654,343.818630018335,288.413148030598,807.768774385442,707.294919589864,477.271393409738,320.827900050562,98.1185927267692,612.151679312005,571.429946290307,677.323675870445,427.9582396003,599.924764500878,472.187799455625,330.499542561995,-770.068844134226,-186.77770284346,1002.91359077251,-35.9956817049628,204.337876980139,75.4691947941369,364.588480966272,-171.304618473533,875.275610293038,60.6163642195559
A,-457.409140860385,1064.20211677251,292.871469143074,71.6781891323393,70.261177411188,48.6452675416711,348.247820970963,284.984121609343,610.444180371395,801.661662302998,36.9672880889654,392.563977245601,101.665920715526,728.751435510986,556.371366800921,675.579153534879,72.752522958117,599.604729202417,469.645461473109,327.436730916748,1412.52564937731,1550.76808729795,1000.26416569849,-243.422375111913,22.6114675488831,147.814454526324,368.916765504368,70.020718691933,874.496880361846,-44.4129814710188
A,317.530685207984,934.947223412786,293.871924340679,73.6004412558473,66.5937446194366,-66.4978403765239,326.835840832897,276.825079961041,681.766821787359,715.896964092018,625.614562387881,301.850019586575,85.3998468154874,137.503600614362,557.432552349549,680.23216959201,-181.984963179788,594.82728777097,470.40470164234,348.546373438087,-1510.15940715105,-50.5275818886532,961.729258865941,361.122872507535,196.308793901413,139.749360384987,371.558359369006,-174.879451767299,868.544850961921,60.3159438012976
A,149.750788140908,1207.23127105853,294.038925267763,69.0939019543993,73.0242115483466,-22.3789445080251,343.132569135678,263.92911359857,835.538579654947,748.409142136304,340.598046920103,170.897860362966,92.9035301459564,839.062210177712,551.02037533402,675.052381257061,524.814814791223,598.876408498279,466.850121115411,335.949788237636,24.3003802719481,911.068194877643,918.357286263376,1115.37160088952,296.378608029187,413.585967580872,412.226083966517,105.391122662072,876.931437809146,32.4007846141914
C,338.660880616649,1016.42230565845,292.17085128363,68.5328909576378,66.7331074137224,-102.76244292477,328.93612510121,286.342993444001,666.567129821989,870.145695702743,363.762118149062,307.137706996156,93.5180499655735,-478.626626130882,555.792254976187,672.692690290894,-130.230068687151,596.130629961127,468.247587095128,336.684461079752,-2170.41760176693,-94.786645980966,1008.90023856203,1010.27757651271,41.0993753505297,59.4416125173451,141.910620009633,421.508391529938,875.871486070863,121.119698308108
B,-618.006139537245,961.847692085846,291.284704042036,78.1483395062177,62.5665054388999,138.977189892638,343.199645514295,275.264996244658,692.27422716922,691.27431567282,312.208550946189,478.368998002021,83.1545031919325,856.952245319502,552.739380528834,679.275065431875,-109.903396708617,598.409637487679,465.377501038982,338.613131171852,1718.55624398733,432.506916610188,975.182831195042,661.705710654555,373.805162745304,16.5207777624567,277.999787824907,-141.193472853507,874.543583995971,101.360956187443
C,-656.843001517692,976.637443985593,291.730507435127,77.3734385352829,76.8364969523405,88.994330110886,349.247117829375,292.665585155093,644.021688080883,848.704465732557,229.366324236002,357.53208824673,85.0114894939138,-1052.74139945725,554.260114048914,672.192240589511,197.002918480889,597.735833911095,465.260217364945,334.069149658924,730.199602196476,325.437575482613,994.949131252119,590.526178740151,330.061910374267,162.429154051025,174.164715655289,115.352779469187,877.537140315852,266.671096646194
A,470.560583696042,1112.75837390211,296.608234178978,76.2247026637848,66.0207547568028,-97.8913124757223,335.109780531257,279.072400541193,680.390217372851,669.449052982904,856.347875847745,259.050252801677,119.596208342251,-1068.51810145495,558.22548302443,680.2732607684,308.984333188107,600.149379760774,469.71521900374,323.21120336432,1558.51619053628,1172.24044062274,995.072960396421,-160.4952045965,152.176696945735,131.718865015944,469.726365795324,33.0213979136501,868.492124196673,185.410153251989
B,333.44278060703,804.393666438406,297.919878032184,85.3682124897189,60.3482558217579,283.180481120975,343.298575423627,272.435158663245,674.77876721223,777.5373792906,603.263046684586,524.386403501632,85.4188516125867,185.850767421557,569.725440591724,677.884617177658,544.168778321317,599.955553793711,467.30017317709,334.191012858481,76.2902249177735,-449.055318318576,949.07041269766,402.892178451133,320.643662127056,128.849536973485,283.687501173463,546.772065156309,871.021695222235,136.071962997645
B,20.5861271684214,811.286738421909,292.59545039368,69.7421535574091,66.290095040356,222.145705358008,342.745962044268,282.390753501398,741.415127912477,673.149228155629,672.365645821982,418.084908447916,91.635423632044,-376.168592413944,550.180674254394,673.847423582445,275.328295825984,597.411554961601,463.051080933984,339.761662249979,1256.32373290974,3236.7934110195,998.920895813778,537.354970898468,493.927315361902,221.468872206816,151.251154659472,199.478066893714,870.634420885353,41.6146124606717
A,872.520218443845,1215.40852410007,291.727799690162,75.7832627166407,67.4114899419983,134.344654181685,337.842497624024,296.182266796155,692.399061424082,700.59849771726,617.075810828067,344.662431801846,88.4743235204535,-203.219955212064,569.231894853738,678.714810115017,140.288020028751,598.603719450367,469.262500158085,333.90413929778,1362.34895082078,-320.885223696756,975.872938960128,813.132106630389,359.991962717197,122.3721181233,354.463204844253,96.6724784867507,872.843971582588,292.565016403899
C,-468.218463693474,679.157360907018,292.761389654767,74.5185879613153,64.6424119438264,81.1717007003685,335.926003864851,276.139009703856,724.888508100037,845.456139584602,212.443095769892,343.784008305743,102.001330632575,-405.840780464702,570.125156353329,674.155797804518,506.304243640883,599.478257868992,468.012329946539,334.483807414743,1029.17088816228,-860.269712914954,905.453337010316,1069.44405699168,174.988636972926,7.09785368578331,211.400631169321,21.3468811882746,873.184747176051,56.931492357785
C,-1055.92332112238,893.626210582562,294.359556449391,69.2379379282094,72.6408159403108,8.64103849696109,340.824860792963,267.989144975195,690.865695312196,962.004618163759,74.6761661190407,304.199956543972,84.0606124066621,-1128.81388222136,556.324221631962,670.592314209204,152.548020677274,595.03250942961,468.613766574643,340.625933787713,-512.515601725372,877.632637004363,971.930684241571,757.376520344895,341.756663033937,-46.750983786142,70.1871179767092,471.281170833249,885.294639377457,201.832305825097
A,341.577163177546,1155.26889455416,299.616996180968,68.2400754997173,65.1236284390348,-62.836381203313,327.796393154302,296.976105049962,715.812509706392,711.942769697183,633.389369117785,381.261753048537,82.2285227641558,-88.6835227378847,555.59286841037,673.099699879985,831.002189710375,598.44082551076,466.98359996884,338.614681054546,2004.17445253969,203.063174581188,944.926989682164,634.607185786704,182.88077225249,16.0006352003378,400.610712856414,300.32168042206,872.48723570531,190.819785369689
A,279.437311201271,1208.94090321728,302.060629053684,69.1963369099823,62.1610797230978,111.220017613915,335.324937313916,274.281959342908,694.727383338516,742.227628608857,238.11571819467,236.735308952028,83.2153519885302,852.366856285154,578.486582975634,676.645638134597,-158.091262235797,603.684143786097,466.91156862636,327.477326184785,-330.021431946843,-656.130737288118,890.414787469739,51.8103114748196,325.516420886582,293.196358533389,401.477586675253,416.582881374418,873.466517965676,138.231258485558
B,123.061611309211,602.006285902423,295.313497759783,75.8267267980161,59.7805066200302,80.3614489732818,338.823385909172,282.516026261723,666.242161140331,718.177368110645,24.4611582401028,405.462727732542,82.5170229576369,-1488.31337692817,557.5565469818,673.259479892874,391.758918002935,600.391992387852,463.845742640486,343.838476913052,558.749431238491,1035.61787564298,986.143025677274,1065.06573602108,325.475767803652,-10.5202849267475,372.293818346037,336.605933726574,874.781519598276,216.302770574241
C,75.292273834406,774.230885889613,298.073577057955,64.1042477786928,71.3013359580547,-23.138476100052,339.716394015626,279.920071820665,743.952553252063,754.2503621461,157.24447610109,341.663093360117,90.6936772533935,-654.313299115905,569.747905720485,677.711029263379,243.286535504923,595.761001476657,466.419120798068,331.548032413477,893.797956327651,-245.969354176485,985.738502226216,400.846241305144,217.459271111876,112.160705522705,232.621136266997,387.051309467843,878.406010018433,56.1533382435959
C,1239.38611355413,1026.47681808657,293.80079689369,67.7745936283084,69.5880239686886,39.6578010304072,339.679899552473,271.153576107072,629.955465971597,807.836250606857,399.386781013061,191.143867063301,85.6807293880144,517.21399431589,576.861051919021,677.088025277232,17.7834271374946,599.864340295628,469.857939647409,339.864574888241,1194.24583530243,1937.3911162704,934.49947654819,268.473443782225,214.271725374413,-130.591850662084,239.206927467929,607.49210255499,872.453668744925,198.535077728252
A,373.669735880506,769.174419088186,300.521185708207,81.9463703102423,65.773099462272,36.3227879728536,321.339455506362,263.131375962641,699.36769424379,747.817100404913,406.477695498261,252.96945953266,96.440038603942,849.118117404345,550.957615065135,674.803997250986,692.847641373528,599.960653368122,465.679041920914,331.384875980693,893.764634893352,638.487438683907,972.833474850838,1062.89392535976,391.136107281,58.0232858367166,372.188767701998,303.61288415978,876.28875826534,43.154819914456
C,1888.53803766341,975.698550030654,294.127573646613,84.9519531889028,70.2032798038844,-100.422642978402,349.091183656494,282.024221320505,759.066589516446,730.468021012191,229.124864995521,226.703287459286,79.1953744898696,-402.698637058968,567.199976609913,677.448621749518,686.606785353357,600.084157063014,467.461109587638,339.173452934056,-658.385649673551,711.816570761342,947.420480067886,-263.756645361744,271.818571617946,89.1828519875398,126.485608203017,459.946789702281,883.145048548909,319.204257477258
B,44.0012039063218,835.279580089072,295.208161947919,71.7352625687393,67.2291127276526,127.518800552292,338.409274842987,285.634589108724,765.91091764396,710.014062928129,352.18283765276,410.660989971714,108.398626565679,1634.55287959989,567.474044527043,676.006312111752,454.30221012093,602.049069358218,466.658304375489,330.394970343695,1598.13448233807,1856.55911610865,1026.97376527387,752.515815812223,373.453181904596,-70.6516556160803,189.614727831847,-184.480426410919,869.103027148673,204.270300205502
B,1256.04122528073,1012.91005530416,292.085232030277,79.5656364984226,59.3164563481982,217.43780052565,333.477690230863,286.512118700695,598.071618363003,769.518426890407,593.723312343921,292.257865089955,91.8922920124038,1206.48953314582,542.60917449252,678.431892323152,431.48474374644,599.622710873711,468.095934934753,335.954151466216,-281.999255991344,1323.32110979916,925.683876837753,365.209331224919,368.646885471222,76.6437328485021,242.513009010909,377.455989041929,875.594645408593,105.752734033288
B,-413.957338782445,1031.87161816074,295.732691873566,81.7151283309508,67.323708797531,59.6826917665834,330.310153710713,273.192857581666,720.830923872405,733.501041559179,8.97070317814223,448.698098702044,92.7901829533753,-176.168802526108,562.927412014559,672.595369418615,-270.919604800565,594.686109483154,464.690436637808,322.668660905504,438.360969955621,683.196141822507,971.821906033207,1157.53933075462,288.956593719949,-103.305412141379,305.916643159273,488.813325034123,867.614606299825,195.180460725356
A,497.998415239829,971.829245062765,299.034119270029,68.4482885382028,65.6215950021397,-168.718557545461,334.54559957017,278.179266052058,688.619608095787,581.178350500895,192.674584563609,297.962497418872,100.50790472797,432.245869448953,558.861616805016,679.013932397945,-47.8438472808912,601.917849092892,470.935824122683,332.891657532289,2268.61702700132,1182.48027341973,907.6631873287,870.782780712454,386.090575833504,24.6784170423433,516.06174375678,135.543039452427,868.926195423554,183.374773375878
C,-305.956076099619,799.554662636759,295.256538598395,79.0395679918415,65.0228190952089,-135.384057538726,326.045355512972,277.410026741352,686.737565911375,907.025336685451,385.714976607822,287.744467531161,98.0205330414265,681.420100040566,578.693875999852,671.696448744053,-367.119222440647,598.925127611672,469.749831627419,347.263042580097,1799.36634892074,1232.06119658532,1007.71670871144,52.8824376019925,227.62690964029,101.549580711522,157.038410364592,204.344675354225,877.424041907675,-150.040577719845
B,784.402059052105,1101.95384798418,288.275834040956,67.3384548658346,67.8217742481598,124.222654601604,338.630926708466,285.573463679865,569.49644019571,632.409178148282,110.25540522323,373.045090539069,87.1182622635335,353.397158818878,551.969772980944,677.142649124137,268.686480388024,600.562248688354,466.010048105747,330.498580444648,-872.146860510663,-689.63747517421,952.633664223948,-34.1339508826411,495.190359640278,-37.2633172239965,149.081803160395,324.689234963884,876.481345093007,109.567521541902
B,-296.964957037851,1012.74154481766,293.725419485227,81.9717847655349,68.1588048063771,112.315309407079,336.474705812746,282.27441584019,665.568338991401,596.74893256305,268.759112289617,408.750555778966,104.579973815531,822.144514131565,562.018048890668,678.157128774362,243.301228295075,598.388045058074,464.665978349137,336.928906807306,841.571083832535,1562.70237675745,996.164413716693,-662.034586776161,477.62385370702,47.0262911059339,97.4918828632399,-29.5702760013263,869.757166449551,53.4654944859993
C,-120.731666235381,1345.79638955828,290.013820240986,71.4555216820546,67.8358081905325,-86.8176815622041,339.888401354249,288.035461966458,644.774432612118,850.526422757464,483.953809893978,370.800900826483,102.33873855143,-517.961105155758,573.304271095731,673.745239291965,-273.89507611438,599.952914362354,466.783411140166,345.107194038547,-1368.25614198383,9.74120944532524,946.091305565187,408.351691526935,150.285573761003,22.7929074174224,261.612146711493,163.671501758968,880.217695555259,40.2789514262395
C,-710.810658040613,1283.44287786618,292.162924920365,67.7823338129652,68.3359958224834,-171.68489922513,336.129537055887,276.396515819529,670.603876419669,807.341590836162,420.388879763244,342.101065587809,85.5149834253555,-1632.26776878787,570.316802230056,676.635125876839,47.8372537367383,597.901015297885,468.2932120226,339.53052142315,1315.28837905046,-115.662795885684,925.424964049252,645.30271365068,319.317025425424,-6.15885565331156,149.003874272005,-349.755590569294,881.768033830868,194.015364214672
C,-1348.48203115768,1007.79737965224,295.457826746526,80.7819532198036,68.8581367820716,73.762036371714,333.702842353106,280.484565671152,687.570787344303,815.692787899486,468.873896269913,230.579826006321,91.5886766901469,288.956531346304,565.731291986764,676.11970000784,157.213781211597,597.790344862951,465.56744160766,345.680561182393,706.860597626945,170.057154978442,1042.64728778612,-1029.5764532648,245.645887174986,-57.32694322642,233.714414285173,217.565483561484,883.408014155747,128.850610426346
C,-25.7908063818002,1263.96951637017,292.485966268929,88.0995133457253,68.4566849207823,-9.68342484839514,344.424465079376,278.515249764256,738.727739231907,869.643926433049,69.6318156540642,183.905569292683,92.5727383004121,-984.415108771181,579.181935715803,670.917363323209,216.976872737115,597.28256832698,468.865344700882,346.023930127466,885.496690690509,1569.27719650643,988.889915265511,498.992204815657,239.120438138368,126.16569829474,239.574301409096,345.469693360658,882.685912078142,141.841905110653
C,-1557.36639652864,850.479331815594,291.764301948491,73.1064945390805,63.7280225393923,23.5012956805593,329.451932128345,278.183931385109,609.933362974034,789.347181329378,233.875347776222,360.267082430281,80.2946857719127,395.839340794368,566.170341090687,676.886757732608,146.593352547936,599.908422587414,463.031941198119,327.150276821869,789.925984666518,1900.44576108411,926.843987511144,692.681391590757,286.830383999541,98.8469400246794,374.164027108866,1011.16336262614,879.968741938007,225.79158645725
A,-623.927862105042,964.475566479559,294.441414406227,69.7030136099547,67.8043304365042,15.925994027193,335.032042915057,282.985485968471,693.13618920498,673.056156796248,793.568974848217,394.080285990523,98.7058080205721,58.3450175847292,566.689871298265,679.24657889673,288.184311346752,597.525230826205,466.223765771242,333.425868915558,-375.282955074639,636.601069991697,960.479682844585,-825.167864942707,300.383381241342,-11.7331200800994,483.983346254525,163.097922314791,872.099803611318,111.318244968867
C,504.097407550996,1004.51309008482,294.700848168066,71.9046243181,67.8427182180089,-96.6724575928367,339.08999248539,268.239628156294,734.880838414508,839.799749132086,444.745220457992,374.348494320912,85.6457135009739,287.308019589672,554.83770926632,674.77477212072,-303.311734033051,597.058306406971,469.992579505357,336.482472573805,1724.09631749589,957.157086762765,967.80646149998,348.296706549081,356.324207540911,5.49632814584265,245.044573385907,80.7977538115563,880.582625546152,97.7323252102338
A,-427.513117591306,1065.45304078515,296.710643293441,66.7315238380536,74.6148693011296,-45.2463656073809,330.866432144322,291.689241954795,665.836022324506,750.937873686658,519.545561131807,245.278918905305,100.961517620319,-684.861076047376,556.289579586532,677.635721081467,-130.888876823552,601.867897599293,467.229641627377,329.300956116254,633.466702486158,2337.52591100616,940.999819814556,1069.8799349455,224.437512558835,46.0818667755844,552.405652462039,289.860323002039,880.734194399021,262.34867277147
A,1242.90117624275,1111.78711362248,292.641399749992,76.5332529180226,64.2133910865227,-102.600283888748,350.82204022146,269.587329106862,820.021682194399,724.659667212035,206.86501865235,193.009218005266,110.947521271157,700.296204861085,558.344866883691,679.659252796926,149.244286221972,601.687235442303,468.974026168906,331.138027406055,-598.88452147905,1848.476861703,954.320354866746,236.791007643968,211.881234102777,268.072027240042,240.680878449796,459.950763915592,871.910370946963,168.085931074596
C,-542.254096025034,807.022850119266,288.619523025155,69.9421656607066,69.2449355904631,154.75992625669,341.89785366429,281.814404756207,708.596344268528,805.430175859456,13.1614994491562,442.577008806805,83.16489426397,-723.428865606062,570.593475290823,676.286378164603,391.096956297513,598.984792462085,470.471414250936,336.381251535915,1189.80605327841,-494.449057123051,964.836154621021,-74.3005231994216,185.854338987609,75.1205997828729,134.949992182598,778.820338997192,877.911573477736,239.412362399911
A,1047.43701591055,591.324210537232,296.139628758933,73.820124420735,63.3159279399225,-17.805938444717,331.675316999746,287.080360407347,700.507739873881,698.336485122314,499.248424129453,302.458813385628,84.3739503852202,-208.646299390987,560.995857792061,674.489238758366,-405.717128206119,600.342398443183,470.984116396347,340.494854476702,-627.735901983109,1830.8763100541,952.193516809524,55.077899509371,146.171972793811,309.283486175998,453.159959362905,10.2864574866508,869.890565340614,250.510214078201
C,402.160435821095,893.778248181991,294.571495476523,72.2003909591656,73.8516142672427,33.682061804776,332.506930655759,279.562258021387,714.601298863602,807.829671817114,268.137848340673,214.642785710675,81.1544690375798,78.5849589688526,572.03043192257,675.040533185172,216.63880300734,597.773812647111,466.288243734964,334.620664871206,25.7418089204497,-141.904671580909,966.997325185654,1174.99671074576,105.111727640665,59.6850914338044,162.648448818999,-430.013372400571,878.64575162866,154.123426270403
B,1439.54538868566,1065.08254200345,288.448926166835,81.1179531231248,64.7547656189946,128.634995802263,340.476292953991,276.995544165154,622.535168187508,722.642160454023,392.83576301147,325.147300409101,93.5672601803367,551.487159003764,547.857527851262,679.873890878678,-114.273222148339,599.058090287831,463.21301747096,337.929617416104,196.965908724384,-883.038649165579,936.647464322818,877.862255075119,375.467019491426,68.7809250351392,211.433833017613,75.0984506032244,876.673036700615,121.26376431184
B,-268.81722171408,888.451848176464,291.611941284549,77.8482655158765,64.1792776757696,8.09867667223632,343.439311930006,290.358779182862,726.564381717195,660.959825703656,295.537071099028,374.064797596363,88.7166779922273,-1445.98496885042,550.939215215563,677.698126930666,104.355113507829,599.210981352722,465.236745969844,342.169059352147,57.8329691320888,2309.51488401109,938.840321873626,125.329371259764,599.131631321499,-37.7267280901245,225.179547373921,237.30480192959,873.386034806919,11.6175121500688
B,608.38987660811,1173.72947717513,291.314939534179,82.0335281015353,64.1888314662118,88.7833156895376,339.797043395575,266.190872177408,620.116915205281,647.205835132013,21.7229580651174,322.118221139884,99.7200184817928,320.682974164319,559.146896538156,678.306858935606,458.382241106034,600.811076568926,464.842250678221,335.720756965657,930.0211858854,519.390338887954,997.230180592868,1804.41549299659,311.285350592641,0.0652421399503211,92.5869928292417,-257.152933651467,871.757612280336,-2.09578166995183
C,733.673972997105,1086.91517341312,292.952105466853,79.6668453253599,70.9659325179726,-0.951878946976613,326.595893511342,281.874246874469,654.197401494864,787.218142619686,658.048236874897,352.290360406003,86.1355287161002,258.282988311932,575.188930753797,676.385017337167,-145.548585526612,596.790744137722,469.309515273001,343.63167120145,504.220161080273,-75.0796725105016,964.739970798653,-304.010764271023,138.918921020422,71.0134801652827,113.725986922174,494.807753688952,881.231403544626,139.9223319478
C,-895.361707556501,1117.96835020121,293.283241984333,78.6140721742517,65.1639218677853,82.8417013316792,332.392812923564,282.068956178419,669.720113869866,900.070814836746,73.4806086651196,162.203352370867,82.1303318188194,253.494501664582,562.406439990997,676.676592950735,195.836777335228,598.506426107676,466.612989767274,332.397941955259,723.60236100275,1068.14129164065,927.26396544051,58.0141509963661,166.87629850278,143.641336672966,65.9989965574691,133.021256117156,882.100326264927,183.848954642589
C,26.5944262253425,931.069436921507,290.659836898815,74.3462512004145,66.4824610941437,-2.99702816080301,332.562996652466,275.481845365487,791.854036956655,822.244683298578,260.783608461968,223.234454624799,90.8917100001641,1198.97268125523,552.591837626459,679.336245044668,293.32636613051,597.812444350459,467.115747688588,343.294112313275,1511.0098206544,1045.5112156811,926.130723961715,273.289275421173,166.163718476561,94.0857665756008,188.917863586097,242.23631936149,879.257914609436,60.262775919359
B,-158.681122170237,731.046212920914,294.992468003118,71.8187118819628,62.9529739526156,132.55930910859,336.560589851437,266.445831872589,655.904773602186,748.074370866699,493.331126328607,477.626791845689,85.5760407438629,15.1093975028202,546.924585656698,677.482078552321,-92.4378790507147,600.154716240376,466.156413891877,336.896466495754,875.551669462245,1134.31173762736,964.723453423022,745.703274681926,379.158364405578,50.7544051505477,175.734633982299,15.7109790314146,872.45777140108,226.517579040515
C,-649.220306385426,672.865250564363,294.356858072734,70.1929744769363,67.6289551007425,53.1693855624264,332.49556635243,282.529547491326,727.912203481923,889.496200064229,640.481006074847,291.165448281586,91.6166843542653,-311.57637501004,558.88642553394,673.910295137151,-239.51338176891,597.575229459159,465.997622422651,339.786111815498,77.2694559984995,-1340.18361212639,995.622550095197,-115.352730053419,199.401729928087,-30.712371274074,69.5585955212057,201.533436691618,876.470598934751,-47.7110430966476
C,1305.57562359154,834.896327922282,296.032450453948,60.6892081763737,63.8957570130445,19.8772292836086,333.643183479664,276.610808676834,694.480136843135,810.667437907478,433.754581705065,209.386442823511,77.6241882016449,-1796.8798005532,557.677229288021,677.691182148102,321.64171832066,598.118005972729,466.554990450768,337.012148782468,1215.93159311425,1977.43451809219,967.870914097149,779.10436746576,245.835862641182,69.8507261061999,325.500168186466,316.60842452347,874.043548830274,98.7349538771591
C,834.208244425835,764.900221810767,293.441346716734,76.3473544600225,66.202880236584,-28.7716970216035,342.983107028647,281.951264673391,775.784398583653,739.079786446847,257.006401836125,314.076314058875,83.8668482665401,616.509006541891,556.920926760199,669.991119629862,453.278764798528,596.856088410241,468.070409835786,341.951086245023,553.892102829918,-579.160602961301,955.661119499659,-505.297411075779,292.553857465617,84.738201752467,78.2404176775334,129.446172425582,874.489140576736,136.320577706251
B,-231.032485241404,1135.6941133726,295.788793682735,84.6406467904802,68.2627790742956,100.649969798177,340.214050171067,268.540143597669,819.330244054887,757.2063013387,685.036586338084,365.756872731574,104.244016126148,549.079250298768,544.451548225959,674.808014999518,-13.9332909942528,602.192835330712,467.864075147862,340.137777316457,518.802089354403,778.264695207115,946.858488257138,875.216915418302,520.794166308209,171.902292712478,127.754532008854,226.826971849571,872.180646209293,110.507330886256
B,-1636.8625515823,952.451500807006,293.688685290379,77.4303109394764,59.2404990612244,107.674532117625,347.845250378898,288.0836853954,672.60694434321,779.886659787961,635.67929835751,452.768736144997,95.343911491534,121.037747745384,551.935769319475,673.318335458701,224.910273240323,598.799250617214,466.505600862404,332.820034387826,-110.650466543673,1735.80538663536,960.499374983435,524.65841671661,359.312232133046,29.6079365156583,258.436441937482,-123.57253959095,870.604136755219,48.0759457011289
A,31.0132920513419,796.398229555592,299.152015286336,72.7297746942744,66.2378946214056,9.77426829002969,334.602573719698,275.364054997249,689.652998844796,770.869531928667,195.175262043688,214.595103241588,82.2820664710172,-582.829707307796,560.022323209216,671.576332376059,78.8339386500078,600.599500728944,463.867607634001,320.946706372111,746.094543861173,2609.65967474015,940.582004244178,-499.007132975198,276.501532150348,87.3900345490317,301.619901660276,285.778030087842,875.340924950158,64.4267864130149
A,-282.105147683461,1038.76901991181,293.0679776028,77.7214760415897,67.4763159070703,-186.141040329142,337.457855542025,281.465566541993,609.528932742281,798.600573407213,472.55115928282,368.636705391732,79.0672805965766,-44.2298871907244,558.781143969988,677.583733118252,515.134983224681,599.77290035333,470.453717483405,338.03588510984,521.798429399956,771.056312088411,968.713629195843,554.465869124486,503.393603080201,158.045618022306,306.071785562586,622.211257861365,870.709247288846,175.093970865458
B,-657.117460111254,1079.35321304099,294.926948240932,81.5075625939634,62.9262960171414,136.409498662355,348.680464301074,272.213379183679,627.199880989264,820.151476846155,38.3429968021076,390.18671669839,79.1749541124856,-604.410355907257,562.499437687621,671.166201767821,11.4999133633643,598.10723765858,461.642325737273,339.059373939923,548.139560127454,-1965.65039540956,1021.40195748988,122.510928669431,333.367493324936,32.3179309443485,175.02850122491,216.17678814944,872.818516855499,133.125473610921
B,1344.36075927624,963.353389905227,293.054776686377,70.3733385307968,57.7434614386566,32.0993781285789,338.42455661563,279.374923457972,689.624576899478,756.008022545118,212.817469285391,276.014352327869,88.2274027386858,-35.3859318411164,552.615468073924,673.898476121946,319.250673113853,602.683429151522,463.931148092427,336.681229313773,486.625080878779,107.856711138421,943.487357562781,335.790756565683,574.239674215222,96.8543457692358,186.400887977683,353.832583985401,870.202954811175,46.7207327223607
B,1022.75094435113,957.685681433316,291.102701481573,79.9635161743981,64.1422912606666,209.387175984025,343.003956135709,283.719024318161,605.220240821855,758.499377058822,369.482904957294,357.148140640395,96.3492599121937,422.399317915539,541.893444044728,675.997894594297,-282.7960867704,601.44852946396,465.938072773779,345.35371304507,396.463756460985,1870.1472885658,950.36261329466,-346.008254150713,454.004300460969,19.5245646692234,171.631572462905,-41.6832170204522,873.073686933067,21.6343773610405
C,256.146554566913,751.574500538776,297.727169138557,70.3460306377434,65.2528507714162,-63.5049994180694,334.146084270714,271.466139498235,733.950332240015,826.505518885767,322.421004475503,395.681062382223,98.886148444754,1198.23519327942,567.704366011389,674.65875251421,162.450035992676,596.026839535176,466.762392181905,324.815979153003,766.752116836678,-1133.72967539085,952.494724714939,365.337312497555,21.4723467953928,115.204431028053,317.029049043164,49.1154410482811,879.149163523383,249.569812170897
C,54.8423813460837,801.400740362243,297.119120715169,92.3885053907267,70.7023145688646,-25.6497089839094,332.323697339512,280.618449212979,705.379340319266,801.573690434875,64.300173966856,276.230510584387,87.1953880685387,1702.96462877073,558.945009794844,676.833404825982,-52.1500541572948,595.656236839163,468.321347017243,334.82043408667,-863.235197516361,-1078.75186630934,972.004898178698,324.456030175571,288.772893471454,-54.421057164861,272.931815345779,237.53962329388,882.108324474143,125.910930021142
A,-1023.5740754717,1032.78422793328,295.487052641982,81.4092317962786,69.2493377867761,7.26653317504901,329.636631600943,267.488243905923,757.110171482575,721.528997061585,584.576035066933,266.32909877209,87.4942187393221,-119.752869287177,563.430270627826,678.408735558165,-22.3109891037403,598.960892858221,470.43227923828,333.551386525308,1807.20392974735,-378.805139043722,949.950302297315,298.811170089402,377.153056319448,121.7844927071,406.384885176239,484.060442213481,872.946732799307,103.021103506706
A,1125.8134846782,1288.88946371679,297.634419316451,87.3699261369195,64.1841589808789,-104.444983085521,333.996789847543,284.594274876604,633.273745260096,701.71522558381,-172.405712704731,411.7204076289,89.4449072738546,1533.26129811306,566.168028796152,678.114652974522,305.342155764476,602.550365233683,471.235466858343,336.329349936405,-589.846555342208,383.85439217308,876.893820446836,503.327635168642,198.517060996947,64.1834320128981,290.657711961003,667.776341051101,872.647361041611,48.2003591715875
C,-258.099842981199,733.041114248743,297.469394872532,71.8967470950134,74.5472226124839,21.5365960361792,352.634715841934,286.814138085817,700.095426585584,799.217668388245,773.734466634519,259.364387256488,96.760290713444,1259.30138768848,566.41350307678,674.601902798038,134.776979930164,598.036251468065,468.971415794073,339.649765318701,1660.90160854564,647.125905196071,931.337018406035,426.455300782243,269.918355984829,21.1880113668878,207.330760251128,283.437475535485,879.112738511235,146.77702180933
A,653.205650668971,628.988400759569,298.146454413065,85.4186701792865,61.3384414245575,112.256600714139,339.508694879995,279.711598107665,698.6001275992,740.007979203638,119.14385266485,281.150041348847,89.4767331570907,1586.00132336857,559.569451133153,676.451748109864,173.017178388831,599.695153731545,469.923262387849,347.854986396193,298.617627204716,1371.99372618151,951.629282779846,373.337709030513,326.528684869908,-10.6190050335707,353.871994231952,358.832508348193,867.090697103907,149.080978091817
